STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_ur,Urban audit indicator,cities,Geopolitical entity (declaring),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES058C,Mollet del Vallès (greater city),2011,,30.19,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES060C,Elche/Elx,2011,,36.71,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES061C,Cartagena,2011,,34.25,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES062C,Jerez de la Frontera,2011,,32.46,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES063C,San Sebastián/Donostia (greater city),2011,,35.73,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES064C,Alcalá de Henares,2011,,32.91,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES065C,Almería (greater city),2011,,33.63,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES066C,Burgos,2011,,34.78,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES067C,Salamanca (greater city),2011,,34.93,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES068C,Albacete,2011,,35.33,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES069C,Castellón de la Plana/Castelló de la Plana,2011,,38.11,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES070C,Huelva,2011,,31.70,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES071C,Cádiz,2011,,31.51,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES072C,León (greater city),2011,,39.72,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES073C,Tarragona (greater city),2011,,35.52,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES074C,Jaén,2011,,35.16,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES075C,Lleida,2011,,37.50,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES076C,Ourense (greater city),2011,,38.71,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES077C,Mataró,2011,,33.03,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES078C,Dos Hermanas,2011,,33.02,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES079C,Algeciras,2011,,32.78,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES080C,Marbella,2011,,36.42,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,ES081C,Torrejón de Ardoz,2011,,31.63,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI001C,Helsinki/Helsingfors,1991,,31.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI001C,Helsinki/Helsingfors,1996,,32.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI001C,Helsinki/Helsingfors,2000,,32.50,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI001C,Helsinki/Helsingfors,2004,,33.70,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI001C,Helsinki/Helsingfors,2011,,34.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI001C,Helsinki/Helsingfors,2015,,34.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI001C,Helsinki/Helsingfors,2016,,34.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI001C,Helsinki/Helsingfors,2017,,34.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI001C,Helsinki/Helsingfors,2018,,34.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI001C,Helsinki/Helsingfors,2023,,34.50,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI001C,Helsinki/Helsingfors,2024,,34.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI002C,Tampere/Tammerfors,2000,,34.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI002C,Tampere/Tammerfors,2004,,35.40,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI002C,Tampere/Tammerfors,2008,,36.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI002C,Tampere/Tammerfors,2011,,36.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI002C,Tampere/Tammerfors,2015,,36.80,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI002C,Tampere/Tammerfors,2016,,36.80,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI002C,Tampere/Tammerfors,2017,,36.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI002C,Tampere/Tammerfors,2018,,37.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI002C,Tampere/Tammerfors,2023,,37.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI002C,Tampere/Tammerfors,2024,,36.70,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI003C,Turku/Åbo,2000,,35.50,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI003C,Turku/Åbo,2004,,36.70,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI003C,Turku/Åbo,2008,,37.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI003C,Turku/Åbo,2011,,38.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI003C,Turku/Åbo,2015,,38.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI003C,Turku/Åbo,2016,,38.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI003C,Turku/Åbo,2017,,38.20,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI003C,Turku/Åbo,2018,,38.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI003C,Turku/Åbo,2023,,38.40,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI003C,Turku/Åbo,2024,,37.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI004C,Oulu/Uleåborg,2000,,34.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI004C,Oulu/Uleåborg,2004,,35.50,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI004C,Oulu/Uleåborg,2011,,38.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI004C,Oulu/Uleåborg,2015,,38.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI004C,Oulu/Uleåborg,2016,,38.50,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI004C,Oulu/Uleåborg,2017,,38.70,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI004C,Oulu/Uleåborg,2018,,38.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI004C,Oulu/Uleåborg,2023,,39.80,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI004C,Oulu/Uleåborg,2024,,39.70,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI005C,Espoo/Esbo,2011,,36.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI005C,Espoo/Esbo,2015,,36.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI005C,Espoo/Esbo,2016,,36.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI005C,Espoo/Esbo,2017,,36.20,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI005C,Espoo/Esbo,2018,,36.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI005C,Espoo/Esbo,2023,,36.20,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI005C,Espoo/Esbo,2024,,35.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI006C,Vantaa/Vanda,2011,,35.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI006C,Vantaa/Vanda,2015,,35.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI006C,Vantaa/Vanda,2016,,35.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI006C,Vantaa/Vanda,2017,,35.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI006C,Vantaa/Vanda,2018,,35.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI006C,Vantaa/Vanda,2023,,34.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI006C,Vantaa/Vanda,2024,,34.70,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI007C,Lahti/Lahtis,2011,,38.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI007C,Lahti/Lahtis,2015,,39.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI007C,Lahti/Lahtis,2016,,39.40,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI007C,Lahti/Lahtis,2017,,39.70,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI007C,Lahti/Lahtis,2018,,39.80,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI007C,Lahti/Lahtis,2023,,41.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI007C,Lahti/Lahtis,2024,,40.80,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI008C,Kuopio,2011,,37.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI008C,Kuopio,2015,,38.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI008C,Kuopio,2016,,39.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI008C,Kuopio,2017,,39.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI008C,Kuopio,2018,,39.60,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI008C,Kuopio,2023,,40.50,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI008C,Kuopio,2024,,40.20,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI009C,Jyväskylä,2011,,37.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,FI009C,Jyväskylä,2015,,37.30,,,,,
